path,GT,bilingual
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_059.flac,pero que va a pasar,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_061.flac,cinco,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_062.flac,la respuesta,la respuesta
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_064.flac,si tiene la equis,tiene Line
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_065.flac,va a ser igual o diferente,masa igual o diferente
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_067.flac,lo dejaste,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_001.flac,cero,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_002.flac,no,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_003.flac,nunca,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_005.flac,y seis,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_006.flac,pero quieres llegar al nueve,Pero quieres llegar al 9
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_007.flac,menos uno,menos 1
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_009.flac,exacto,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_010.flac,entonces,dulce
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_011.flac,la computadora siempre va a parar,la computadora siempre va para
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_012.flac,que quiere,qué quiere
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_013.flac,si por ejemplo,Sí por ejemplo
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_014.flac,si tu quieres que llegue al diez,que llegue al 10
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_017.flac,que va a llegar en el nueve,te va a llegar en el 9
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_018.flac,si quieres que llegue al veintiséi,chaos mentiste
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_019.flac,va a parar en el veinticinco,parar en el 25
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_020.flac,si pones,si pone
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_021.flac,si pones once y quieres que,si pones 11 quieres
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_022.flac,que caiga,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_023.flac,ya entendió,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_025.flac,por que,porque
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_026.flac,ya se te olvido,ya se te olvidó
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_027.flac,por que,porque
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_028.flac,este,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_029.flac,tienes diez,quiero decir
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_030.flac,menos uno y quieres llegar a nueve,menos 1 y quiere llegar a 9
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_031.flac,que pasa,qué pasa
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_032.flac,yo te dije que,yo te dije que
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_033.flac,impaciente,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_034.flac,igual yo,Igual yo
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_036.flac,aleluya,aleluya
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_037.flac,yo le dije,yo le dije
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_038.flac,piensen,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_039.flac,cuanto es todo esto,Cuánto es todo eso
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_040.flac,no veo,movie
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_044.flac,porque luego no sabes,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_045.flac,uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_046.flac,cuantos hay para acá,cuántos hay por acá
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_047.flac,son once,sonante
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_048.flac,uno dos,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_049.flac,ocho nueve diez,8 9 10
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_050.flac,no,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_051.flac,no dijiste que estos eran once,no dijiste que estás eran 11
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_052.flac,uno,uno
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_053.flac,dos,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_054.flac,nueve diez son diez,zombie
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_055.flac,son diez son cien,dónde son
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_056.flac,diez por once,10 por 11
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_057.flac,diez y diez menso,10:10
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_058.flac,por que mira,Porque mira
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_059.flac,uno,uno
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_060.flac,dos,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_061.flac,tres,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_062.flac,cuatro,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_063.flac,cinco,zinc
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_064.flac,seis siete ocho nueve,6789
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_065.flac,a no entonces si son cien,Bueno entonces
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_066.flac,ciento diez,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_067.flac,rápido que lo podían hacer,pido que lo podían hacer
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_068.flac,es con ese código aquí,el poder ejecutivo
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_069.flac,oh si ahí dice,así ID
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_070.flac,aquí,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_071.flac,ahí esta la respuesta,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_072.flac,a ver ahí encuentra donde esta la respuesta,avera encuentro Dónde está la respuesta
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_073.flac,ocho,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_075.flac,donde esta la respuesta,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_077.flac,diez por diez,10 por 10
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_078.flac,otra,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_081.flac,perdón,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_083.flac,prendido,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_084.flac,error,error
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_085.flac,quien se llama,Quién se llama
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_086.flac,matrix,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_088.flac,eso,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_089.flac,se esta poniendo medio rara,poniendo media rara
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_091.flac,que yo que,que yo qué
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_092.flac,ya entró en celo,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_093.flac,no se si te refieres a eso,no sé si te refieres a eso
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_094.flac,o a la otra cosa,la otra cosa
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_095.flac,o sea de esto,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_096.flac,ah okey,okay
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_097.flac,entonces si,entonces
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_098.flac,ta borracho o que,borracho
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_099.flac,esque ya entra en celo,estoy en trance
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_101.flac,no,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_104.flac,cuantas columnas hay,Cuántas columnas
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_105.flac,que,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_106.flac,atención,atención
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_107.flac,te quito eso,quito eso
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_108.flac,piensen en cuantas,mienten en cuanto
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_109.flac,columna,alumna
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_110.flac,fila,Fil
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_111.flac,pilas,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_112.flac,pilas,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_113.flac,filas,pilas
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_114.flac,esque ella dijo pila,que ya dije
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_115.flac,cuantos,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_116.flac,cuantos,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_117.flac,filas y columna,filas y columnas
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_118.flac,este,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_119.flac,cinco,5
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_120.flac,cinco,5
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_121.flac,por que,porque
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_122.flac,por que hay cinco aquí,porque hay cinco aquí
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_124.flac,a ver donde estan los cinco y cinco,a ver dónde están las 5
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_125.flac,y aquí,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_127.flac,no,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_128.flac,y esque se le apaga el cerebro,qué se le puede hacer
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_129.flac,y cual es,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_130.flac,de acá abajo,la cava
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_132.flac,lo estoy haciendo mira,estoy haciendo mira
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_133.flac,no es lo que andamos haciendo,no lo tenemos aquí
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_135.flac,cinco y cinco,Wisin
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_136.flac,como saben,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_137.flac,por que,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_138.flac,ocho,8
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_139.flac,ocho y ocho,8:08
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_140.flac,no digas nada,tú digas nada
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_141.flac,adivina,adivina
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_142.flac,por que,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_143.flac,por que,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_144.flac,los contamos,los contamos
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_145.flac,no te rías por que va a pensar que,últimamente
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_146.flac,por que,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_147.flac,conté,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_148.flac,ocho,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_149.flac,igual,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_150.flac,ocho y ocho igual a dieciséis,Yo igual a 16
